id,questionnaire_id,question_name,field_name,question_label,page_id,question_type_id,options,button_image_url,sequence,active,created,modified
858,14,Commercial Buildings,commercial_buildings,Please indicate if there are any commercial buildings within 300 feet of the property?,414,2,Yes;No,,0,0,6/8/2018 12:40,6/8/2018 12:40
859,14,Commercial Buildings Photo,commercial_buildings_image,Optionally take a photo,414,3,,btn_add_optional_photo.jpg,0,0,6/8/2018 12:40,6/8/2018 12:40
860,14,Additional Neighborhood Comments,additional_neighborhood_comments,If you have any additional comments about the neighborhood please include them here.,414,1,,,0,0,6/8/2018 12:40,6/8/2018 12:40
861,14,Location Type,location_type,Please indicate the property location type.,415,2,Urban (inner city);Suburban (outer city limits);Rural (farm or countryside),,1,1,6/8/2018 12:40,6/12/2018 12:33
862,14,In disaster zone,disaster_area,Is the property located in a federally declared disaster area?,416,2,Yes;No;Unknown,,1,1,6/8/2018 12:40,6/12/2018 13:05
863,14,In Special Flood Hazard Area,fema_special_flood_hazard_area,Is the property located in a FEMA Special Flood Hazard Area?,416,2,Yes;No;Unknown,,2,1,6/8/2018 12:40,6/12/2018 13:05
864,14,Damage Source,damage_source,Damage Source,417,2,Hurricane;Earthquake;Landslide;Tornado;Flood;Fire;Other (describe),,1,1,6/8/2018 12:40,6/12/2018 13:05
865,14,Access to Neighborhood,access_to_neighborhood,What was the level of accessibility to the subject property's neighborhood,418,2,Fully Accessible;Limited Access by Vehicle;Not Accessible by Vehicle;Not Accessible,,1,1,6/8/2018 12:40,6/12/2018 13:09
866,14,Access to Property,access_to_property,What was the level of access to the subject property?,418,2,Fully Viewable;Partially Viewable from Street;Not Viewable from Street,btn_add_optional_photo.jpg,2,1,6/8/2018 12:40,6/12/2018 13:09
867,14,Front of the Property,front_of_property_image,,419,3,,btn_property_main.jpg,1,1,6/8/2018 12:40,6/12/2018 13:09
868,14,Street View from Street,street_view_from_street_image,,420,3,,btn_street_view.jpg,1,1,6/8/2018 12:40,6/12/2018 13:09
869,14,Street View from Front Door,street_view_from_front_door_image,,422,3,,btn_street_from_door.jpg,1,1,6/8/2018 12:40,6/8/2018 13:12
870,14,Property Address Verification,property_address_verification_image,,423,3,,btn_property_verification.jpg,1,1,6/8/2018 12:40,6/8/2018 13:12
871,14,Overall Condition,overall_condition,Please indicate the overall condition of the subject property,424,2,Excellent;Good;Average;Fair;Poor;N/A,,1,1,6/8/2018 12:40,6/12/2018 13:09
872,14,Structural Condition,structural_condition,Please indicate the structural condition of the subject property,425,2,Excellent;Good;Average;Fair;Poor;N/A,,1,1,6/8/2018 12:40,6/12/2018 13:10
873,14,Structural Condition Comments,structural_condition_comments,Comments (describe any observed damage),425,1,,,2,1,6/8/2018 12:40,6/12/2018 13:10
874,14,Structural Condition Photo,structural_condition_photo,,425,7,,btn_add_optional_photo.jpg,3,1,6/8/2018 12:40,6/12/2018 13:10
875,14,Foundation Condition,foundation_condition,Please indicate the condition of the foundation,426,2,Excellent;Good;Average;Fair;Poor;N/A,,1,1,6/8/2018 12:40,6/12/2018 13:11
